CBSA Code,Metro Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County,Lat,Lng
13180,,376,"Beaver Dam, WI",Micropolitan Statistical Area,,"Milwaukee-Racine-Waukesha, WI",Dodge County,Wisconsin,55,027,Central,43.3994215,-88.7108964
13220,,,"Beckley, WV",Metropolitan Statistical Area,,,Fayette County,West Virginia,54,019,Central,38.0615913,-81.0754657
13220,,,"Beckley, WV",Metropolitan Statistical Area,,,Raleigh County,West Virginia,54,081,Central,37.7381597,-81.2518833
13260,,144,"Bedford, IN",Micropolitan Statistical Area,,"Bloomington-Bedford, IN",Lawrence County,Indiana,18,093,Central,38.8518863,-86.4996546
13300,,,"Beeville, TX",Micropolitan Statistical Area,,,Bee County,Texas,48,025,Central,28.3624206,-97.6982272
13340,,198,"Bellefontaine, OH",Micropolitan Statistical Area,,"Columbus-Marion-Zanesville, OH",Logan County,Ohio,39,091,Central,40.3899679,-83.8473015
13380,,,"Bellingham, WA",Metropolitan Statistical Area,,,Whatcom County,Washington,53,073,Central,48.8787167,-121.9718657
13420,,,"Bemidji, MN",Micropolitan Statistical Area,,,Beltrami County,Minnesota,27,007,Central,48.0370038,-94.8289239
13460,,140,"Bend-Redmond, OR",Metropolitan Statistical Area,,"Bend-Redmond-Prineville, OR",Deschutes County,Oregon,41,017,Central,43.83251,-121.2616541
13500,,,"Bennettsville, SC",Micropolitan Statistical Area,,,Marlboro County,South Carolina,45,069,Central,34.5582435,-79.6951103
13540,,,"Bennington, VT",Micropolitan Statistical Area,,,Bennington County,Vermont,50,003,Central,43.0278745,-73.1349605
13620,,,"Berlin, NH-VT",Micropolitan Statistical Area,,,Coos County,New Hampshire,33,007,Central,44.7288907,-71.2787267
13620,,,"Berlin, NH-VT",Micropolitan Statistical Area,,,Essex County,Vermont,50,009,Outlying,44.7682631,-71.7436155
13660,,266,"Big Rapids, MI",Micropolitan Statistical Area,,"Grand Rapids-Wyoming-Muskegon, MI",Mecosta County,Michigan,26,107,Central,43.6201025,-85.354965
13700,,,"Big Spring, TX",Micropolitan Statistical Area,,,Glasscock County,Texas,48,173,Outlying,31.912308,-101.6157773
13700,,,"Big Spring, TX",Micropolitan Statistical Area,,,Howard County,Texas,48,227,Central,32.2875944,-101.4339148
13720,,,"Big Stone Gap, VA",Micropolitan Statistical Area,,,Dickenson County,Virginia,51,051,Outlying,37.0929465,-82.345189
13720,,,"Big Stone Gap, VA",Micropolitan Statistical Area,,,Wise County,Virginia,51,195,Central,37.0240877,-82.605118
13720,,,"Big Stone Gap, VA",Micropolitan Statistical Area,,,Norton city,Virginia,51,720,Central,36.933433,-82.6290459
13740,,,"Billings, MT",Metropolitan Statistical Area,,,Carbon County,Montana,30,009,Outlying,45.2820195,-109.100255
13740,,,"Billings, MT",Metropolitan Statistical Area,,,Golden Valley County,Montana,30,037,Outlying,46.3709324,-109.174385
13740,,,"Billings, MT",Metropolitan Statistical Area,,,Yellowstone County,Montana,30,111,Central,45.7856577,-108.4343805
13780,,,"Binghamton, NY",Metropolitan Statistical Area,,,Broome County,New York,36,007,Central,42.1791865,-75.8533954
13780,,,"Binghamton, NY",Metropolitan Statistical Area,,,Tioga County,New York,36,107,Central,42.1256317,-76.3637285
13820,,142,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Bibb County,Alabama,01,007,Outlying,32.9562798,-87.1422895
13820,,142,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Blount County,Alabama,01,009,Outlying,34.0145152,-86.4996546
13820,,142,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Chilton County,Alabama,01,021,Outlying,32.944392,-86.6611083
13820,,142,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Jefferson County,Alabama,01,073,Central,33.4914122,-86.9824288
13820,,142,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",St. Clair County,Alabama,01,115,Outlying,33.6530112,-86.3376761
13820,,142,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Shelby County,Alabama,01,117,Central,33.3039292,-86.6611083
13820,,142,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Walker County,Alabama,01,127,Outlying,33.8563605,-87.3016132
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Burleigh County,North Dakota,38,015,Central,47.0448552,-100.5049676
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Morton County,North Dakota,38,059,Central,46.6683872,-101.1621736
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Oliver County,North Dakota,38,065,Outlying,47.1217918,-101.342985
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Sioux County,North Dakota,38,085,Outlying,46.0512004,-101.1175392
13940,,292,"Blackfoot, ID",Micropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Bingham County,Idaho,16,011,Central,43.2112303,-112.3624146
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Floyd County,Virginia,51,063,Outlying,36.9446308,-80.3213106
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Giles County,Virginia,51,071,Outlying,37.3132885,-80.6770787
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Montgomery County,Virginia,51,121,Central,37.2070304,-80.4103957
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Pulaski County,Virginia,51,155,Outlying,37.0583986,-80.6770787
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Radford city,Virginia,51,750,Central,37.1317924,-80.5764477
14010,,145,"Bloomington, IL",Metropolitan Statistical Area,,"Bloomington-Pontiac, IL",De Witt County,Illinois,17,039,Outlying,40.1810363,-88.90306
14010,,145,"Bloomington, IL",Metropolitan Statistical Area,,"Bloomington-Pontiac, IL",McLean County,Illinois,17,113,Central,40.5478429,-88.864698
14020,,144,"Bloomington, IN",Metropolitan Statistical Area,,"Bloomington-Bedford, IN",Monroe County,Indiana,18,105,Central,39.1851445,-86.4996546
14020,,144,"Bloomington, IN",Metropolitan Statistical Area,,"Bloomington-Bedford, IN",Owen County,Indiana,18,119,Outlying,39.3603429,-86.8220341
14100,,146,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Columbia County,Pennsylvania,42,037,Central,41.0274439,-76.3637285
14100,,146,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Montour County,Pennsylvania,42,093,Central,41.0262303,-76.6874701
14140,,,"Bluefield, WV-VA",Micropolitan Statistical Area,,,Tazewell County,Virginia,51,185,Central,37.124747,-81.5596427
14140,,,"Bluefield, WV-VA",Micropolitan Statistical Area,,,Mercer County,West Virginia,54,055,Central,37.4322638,-81.1196075
14180,,,"Blytheville, AR",Micropolitan Statistical Area,,,Mississippi County,Arkansas,05,093,Central,35.8279728,-90.0746767
14220,,406,"Bogalusa, LA",Micropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Washington Parish,Louisiana,22,117,Central,30.803926,-90.0746767
14260,,147,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Ada County,Idaho,16,001,Central,43.478767,-116.2420304
14260,,147,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Boise County,Idaho,16,015,Outlying,43.9604787,-115.8563106
14260,,147,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Canyon County,Idaho,16,027,Outlying,43.6779581,-116.6865435
14260,,147,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Gem County,Idaho,16,045,Outlying,44.0324936,-116.3589245
14260,,147,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Owyhee County,Idaho,16,073,Outlying,42.6827359,-116.0622892
14340,,218,"Boone, IA",Micropolitan Statistical Area,,"Des Moines-Ames-West Des Moines, IA",Boone County,Iowa,19,015,Central,42.0881747,-93.9878427
14380,,,"Boone, NC",Micropolitan Statistical Area,,,Watauga County,North Carolina,37,189,Central,36.1941825,-81.734942
14420,,108,"Borger, TX",Micropolitan Statistical Area,,"Amarillo-Borger, TX",Hutchinson County,Texas,48,233,Central,35.8031909,-101.4339148
14460,14454,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Norfolk County,Massachusetts,25,021,Central,42.17668,-71.1448516
14460,14454,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Plymouth County,Massachusetts,25,023,Central,41.9120406,-70.7168469
14460,14454,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Suffolk County,Massachusetts,25,025,Central,42.3522866,-71.0504229
14460,15764,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Essex County,Massachusetts,25,009,Central,42.7051144,-70.9071236
14460,15764,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Middlesex County,Massachusetts,25,017,Central,42.467206,-71.2874209
14460,40484,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Rockingham County,New Hampshire,33,015,Central,42.9931261,-71.0497768
14460,40484,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Strafford County,New Hampshire,33,017,Outlying,43.238329,-71.0236044
14500,,216,"Boulder, CO",Metropolitan Statistical Area,,"Denver-Aurora, CO",Boulder County,Colorado,08,013,Central,40.1512114,-105.5005483
14540,,150,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Allen County,Kentucky,21,003,Outlying,36.7650471,-86.2158497
14540,,150,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Butler County,Kentucky,21,031,Outlying,37.2086395,-86.7013894
14540,,150,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Edmonson County,Kentucky,21,061,Outlying,37.1941682,-86.2158497
14540,,150,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Warren County,Kentucky,21,227,Central,36.9886043,-86.4996546
14580,,,"Bozeman, MT",Micropolitan Statistical Area,,,Gallatin County,Montana,30,031,Central,45.5388865,-111.1194231
14620,,,"Bradford, PA",Micropolitan Statistical Area,,,McKean County,Pennsylvania,42,083,Central,41.8133351,-78.4751945
14660,,,"Brainerd, MN",Micropolitan Statistical Area,,,Cass County,Minnesota,27,021,Outlying,47.2144536,-94.2309171
14660,,,"Brainerd, MN",Micropolitan Statistical Area,,,Crow Wing County,Minnesota,27,035,Central,46.5957987,-94.1401699
14700,,520,"Branson, MO",Micropolitan Statistical Area,,"Springfield-Branson, MO",Stone County,Missouri,29,209,Outlying,36.7748882,-93.4599326
14700,,520,"Branson, MO",Micropolitan Statistical Area,,"Springfield-Branson, MO",Taney County,Missouri,29,213,Central,36.6576378,-93.0175712
14720,,,"Breckenridge, CO",Micropolitan Statistical Area,,,Summit County,Colorado,08,117,Central,39.5911871,-106.0640179
14740,,500,"Bremerton-Silverdale, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Kitsap County,Washington,53,035,Central,47.6476607,-122.6412583
14780,,288,"Brenham, TX",Micropolitan Statistical Area,,"Houston-The Woodlands, TX",Washington County,Texas,48,477,Central,30.2352956,-96.365157
14820,,120,"Brevard, NC",Micropolitan Statistical Area,,"Asheville-Brevard, NC",Transylvania County,North Carolina,37,175,Central,35.2190534,-82.7778579
14860,,408,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Fairfield County,Connecticut,09,001,Central,41.2559654,-73.3708696
15020,,298,"Brookhaven, MS",Micropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Lincoln County,Mississippi,28,085,Central,31.5359248,-90.5257823
15060,,,"Brookings, OR",Micropolitan Statistical Area,,,Curry County,Oregon,41,015,Central,42.5440503,-124.2781761
15100,,,"Brookings, SD",Micropolitan Statistical Area,,,Brookings County,South Dakota,46,011,Central,44.4211592,-96.8350999
15180,,154,"Brownsville-Harlingen, TX",Metropolitan Statistical Area,,"Brownsville-Harlingen-Raymondville, TX",Cameron County,Texas,48,061,Central,26.1284971,-97.5247243
15220,,,"Brownwood, TX",Micropolitan Statistical Area,,,Brown County,Texas,48,049,Central,31.7705105,-98.9245343
15260,,,"Brunswick, GA",Metropolitan Statistical Area,,,Brantley County,Georgia,13,025,Outlying,31.1510963,-81.9971108
15260,,,"Brunswick, GA",Metropolitan Statistical Area,,,Glynn County,Georgia,13,127,Central,31.2624169,-81.6035062
15260,,,"Brunswick, GA",Metropolitan Statistical Area,,,McIntosh County,Georgia,13,191,Outlying,31.4748147,-81.3839326
15340,,360,"Bucyrus, OH",Micropolitan Statistical Area,,"Mansfield-Ashland-Bucyrus, OH",Crawford County,Ohio,39,033,Central,40.8268068,-82.9931607
15380,,160,"Buffalo-Cheektowaga-Niagara Falls, NY",Metropolitan Statistical Area,,"Buffalo-Cheektowaga, NY",Erie County,New York,36,029,Central,42.9023958,-78.8661589
15380,,160,"Buffalo-Cheektowaga-Niagara Falls, NY",Metropolitan Statistical Area,,"Buffalo-Cheektowaga, NY",Niagara County,New York,36,063,Central,43.3119496,-78.7476208
15420,,,"Burley, ID",Micropolitan Statistical Area,,,Cassia County,Idaho,16,031,Central,42.358036,-113.5728501
15420,,,"Burley, ID",Micropolitan Statistical Area,,,Minidoka County,Idaho,16,067,Outlying,42.8409971,-113.5808126
15460,,,"Burlington, IA-IL",Micropolitan Statistical Area,,,Henderson County,Illinois,17,071,Outlying,40.8335548,-90.9438468
15460,,,"Burlington, IA-IL",Micropolitan Statistical Area,,,Des Moines County,Iowa,19,057,Central,40.9123374,-91.1736994
15500,,268,"Burlington, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Alamance County,North Carolina,37,001,Central,36.0117388,-79.4253776
15540,,,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,Chittenden County,Vermont,50,007,Central,44.3959289,-72.9962431
15540,,,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,Franklin County,Vermont,50,011,Outlying,44.8429222,-72.9340443
15540,,,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,Grand Isle County,Vermont,50,013,Outlying,44.8595928,-73.2957299
15580,,,"Butte-Silver Bow, MT",Micropolitan Statistical Area,,,Silver Bow County,Montana,30,093,Central,45.8804293,-112.5843056
15620,,,"Cadillac, MI",Micropolitan Statistical Area,,,Missaukee County,Michigan,26,113,Outlying,44.366621,-85.023346
15620,,,"Cadillac, MI",Micropolitan Statistical Area,,,Wexford County,Michigan,26,165,Central,44.387157,-85.520024
15660,,122,"Calhoun, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Gordon County,Georgia,13,129,Central,34.4891699,-84.8567932
15680,,548,"California-Lexington Park, MD",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",St. Mary's County,Maryland,24,037,Central,38.1060259,-76.3637285
15700,,548,"Cambridge, MD",Micropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Dorchester County,Maryland,24,019,Central,38.4152819,-76.1783739
15740,,198,"Cambridge, OH",Micropolitan Statistical Area,,"Columbus-Marion-Zanesville, OH",Guernsey County,Ohio,39,059,Central,40.0731129,-81.4278984
15780,,,"Camden, AR",Micropolitan Statistical Area,,,Calhoun County,Arkansas,05,013,Outlying,33.5020885,-92.539603
15780,,,"Camden, AR",Micropolitan Statistical Area,,,Ouachita County,Arkansas,05,103,Central,33.5828512,-92.9375739
15820,,,"Campbellsville, KY",Micropolitan Statistical Area,,,Taylor County,Kentucky,21,217,Central,37.332884,-85.3136218
15860,,444,"Cañon City, CO",Micropolitan Statistical Area,,"Pueblo-Cañon City, CO",Fremont County,Colorado,08,043,Central,38.5306514,-105.5005483
15900,,426,"Canton, IL",Micropolitan Statistical Area,,"Peoria-Canton, IL",Fulton County,Illinois,17,057,Central,40.5531823,-90.2244662
15940,,184,"Canton-Massillon, OH",Metropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Carroll County,Ohio,39,019,Outlying,40.5328331,-81.0754657
15940,,184,"Canton-Massillon, OH",Metropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Stark County,Ohio,39,151,Central,40.8684676,-81.2518833
15980,,162,"Cape Coral-Fort Myers, FL",Metropolitan Statistical Area,,"Cape Coral-Fort Myers-Naples, FL",Lee County,Florida,12,071,Central,26.6630286,-81.9534815
16020,,164,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Alexander County,Illinois,17,003,Outlying,37.1670164,-89.3606298
16020,,164,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Bollinger County,Missouri,29,017,Outlying,37.2115595,-90.0746767
16020,,164,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Cape Girardeau County,Missouri,29,031,Central,37.3821319,-89.6251646
16060,,,"Carbondale-Marion, IL",Metropolitan Statistical Area,,,Jackson County,Illinois,17,077,Central,37.7218304,-89.3226954
16060,,,"Carbondale-Marion, IL",Metropolitan Statistical Area,,,Williamson County,Illinois,17,199,Central,37.7183241,-88.864698
16100,,,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,,,Eddy County,New Mexico,35,015,Central,32.4170622,-104.4723301
16180,,456,"Carson City, NV",Metropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Carson City,Nevada,32,510,Central,39.1637984,-119.7674034
16220,,,"Casper, WY",Metropolitan Statistical Area,,,Natrona County,Wyoming,56,025,Central,42.8313837,-106.912251
16260,,,"Cedar City, UT",Micropolitan Statistical Area,,,Iron County,Utah,49,021,Central,37.7854715,-113.1918021
16300,,168,"Cedar Rapids, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Benton County,Iowa,19,011,Outlying,42.1387249,-92.0665197
16300,,168,"Cedar Rapids, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Jones County,Iowa,19,105,Outlying,42.1516737,-91.135302
16300,,168,"Cedar Rapids, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Linn County,Iowa,19,113,Central,42.0659844,-91.6760691
16340,,122,"Cedartown, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Polk County,Georgia,13,233,Central,34.0132398,-85.1479364
16380,,338,"Celina, OH",Micropolitan Statistical Area,,"Lima-Van Wert-Celina, OH",Mercer County,Ohio,39,107,Central,40.5940548,-84.6897495
16460,,476,"Centralia, IL",Micropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Marion County,Illinois,17,121,Central,38.7313284,-88.864698
16500,,500,"Centralia, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Lewis County,Washington,53,041,Central,46.6195461,-122.4554639
